id,action,part,cyl,engine
102556,REPLACED,ANCHOR STANDBY ASSY,1,
102557,,,,
102558,REPLACED,ROD,,
102559,,,,
102560,REPLACED,ROCKER COVER GASKET,,
102561,SECURED,SCREW,,
102562,SECURED,& TIGHTENED STARTER FRONT CAP,,
102563,,,,
102564,REPLACED,INTAKE GASKET,4 2,
102565,,,,
102566,REPLACED,BAFFLE PLUG,,
102567,REPLACED,,,
102568,STOP DRILLED,CRACK,,
102569,,,,
102570,REPLACED,ROCKER COVER GASKET,3 2,
102571,REPLACED,ROCKER COVER GASKET,2,
102572,REPLACED,INTAKE GASKET,4 2,
102573,REPLACED,ROCKER COVER GASKET,,
102574,REPLACED,ENGINE BAFFLE TIE ROD,,
102575,STOP DRILLED,CRACK,,
102576,REPLACED,INTAKE GASKET,1,
102577,REPLACED,INTAKE GASKET,2,
102578,REPLACED,INDUCTION TUBE GASKET,2,
102579,STOP DRILLED,CRACK,,
102580,REPLACED,INTAKE GASKET,,
102581,,,,
102582,,,,
102583,,,,
102584,REPLACED,GASKET,,
102585,STOP DRILLED,CRACK,,
102586,,,,
102587,TIGHTENED,ALL ROCKER BOX COVER,,
102588,REPLACED,BAFFLE SCREW & WASHER,,
102589,REPLACED,,,
102590,TIGHTENED,SCREW,,
102591,REPLACED,ROCKER COVER GASKET,4 3,
102592,STOP DRILLED,CRACK,,
102593,REPLACED,ROCKER COVER GASKET,3,
102594,REPLACED,INDUCTION TUBE GASKET,,
102595,,,,
102596,REPLACED,INTAKE GASKET,,
102597,REPLACED,ROCKER COVER GASKET,2,
102598,REPLACED,GASKET,,
102599,REPLACED,PLUG,,
102600,STOP DRILLED,CRACK,,
102601,TIGHTENED,,,
102602,REPLACED,INTAKE GASKET,4 2,
102603,,,,
102604,REPLACED,GASKET,,
102605,REPLACED,ROCKER COVER GASKET,,
102606,REPLACED,INTAKE GASKET,,
102607,REPLACED,ROCKER COVER GASKET,,
102608,REPLACED,GASKET,,
102609,REPLACED,ROCKER COVER GASKET,4,
102610,,,,
102611,REPLACED,GASKET,,
102612,STOP DRILLED,CRACK,,
102613,REPLACED,ROCKER COVER GASKET,2 1,
102614,REPLACED,ROCKER COVER GASKET,3 2,
102615,REPLACED,ROCKER COVER GASKET,,
102616,REPLACED,ROCKER GASKET,2,
102617,REPLACED,INTAKE GASKET,,
102618,REPLACED,ROCKER COVER,,
102619,,,,
102620,REPLACED,GASKET,,
102621,REPLACED,INTAKE GASKETS ON R/H ENGINE,4 1,
102622,REPLACED,ROCKER COVER GASKET,2,
102623,TIGHTENED,LOOSE SCREWS ON #3 CYL ENGINE BAFFLE,,
102624,SECURED,,,
102625,REPLACED,GASKET,,
102626,REPLACED,GASKET,,
102627,REPLACED,GASKET,,
102628,REPLACED,GASKET,,
102629,REPLACED,GASKET,,
102630,,,,
102631,,,,
102632,REPLACED,INTAKE GASKET,2,
102633,REPLACED,ROCKER COVER GASKET,3,
102634,,,,
102635,,,,
102636,REPLACED,ROCKER COVER GASKET,4 2,
102637,REPLACED,ROCKER COVER GASKET,2,
102638,,,,
102639,REPLACED,GASKET,,
102640,REPLACED,GASKET,,
102641,REPLACED,ROCKER COVER GASKET,4,
102642,STOP DRILLED,CRACK,,
102643,REPLACED,INTAKE GASKET,2,
102644,REPLACED,ROCKER COVER GASKET,1,
102645,REPLACED,BAFFLE SCREW,,
102646,SECURED,BOTTOM RIGHT SIDE BAFFLE SEAL,,
102647,REPLACED,SPRING,,
102648,,,,
102649,REPLACED,GASKET,,
102650,REPLACED,INTAKE GASKET,,
102651,REPLACED,BAFFLE PLUG,,
102652,REPLACED,ROCKER COVER GASKET,,
102653,,,,
102654,STOP DRILLED,CRACK,,
102655,REPLACED,INTAKE GASKET,4,
102656,REPLACED,ROCKER COVER GASKET,4 2 1,
102657,,,,
102658,REPLACED,INTAKE GASKET,,
102659,REPLACED,L/H ENG BAFFLE TIE ROD,,
102660,REPLACED,,,
102661,REPLACED,VALVE COVER GASKETS ON R/H ENG,,
102662,REPLACED,,,
102663,REPLACED,ROCKER COVER GASKET,4 3,
102664,REPLACED,INTAKE GASKET,,
102665,REPLACED,INTAKE GASKET ON R/H ENGINE,3,
102666,REPLACED,ROCKER COVER GASKET,,
102667,REPLACED,INTAKE GASKET,,
102668,REPLACED,ROCKER COVER GASKET,,
102669,REPLACED,INTAKE GASKET,4,
102670,REPLACED,INTAKE GASKET,2,
102671,REPLACED,INTAKE GASKET ON R/H ENG,4,
102672,REPLACED,ROCKER COVER GASKET,4 3 2,
102673,REPLACED,ROCKER COVER GASKET,4 3,L/H
102674,REPLACED,GASKET,,
102675,REPLACED,INTAKE GASKET,,
102676,,,,
102677,,,,
102678,REPLACED,BAFFLE SCREW,,
102679,REPLACED,ROCKER COVER GASKET,3 2,
102680,,,,
102681,,,,
102682,,,,
102683,,,,
102684,REPLACED,INTAKE GASKET ON L/H ENG,3,
102685,REPLACED,,4 3 2,
102686,REPLACED,,4 3 2,
102687,STOP DRILLED,CRACK,,
102688,REPLACED,CRACKED ANGLE BRACKET,,
102689,REPLACED,INTAKE GASKETS ON ALL CYL,,
102690,REPLACED,ALL INTAKE GASKETS ON ALL CYL,,
102691,REPLACED,DAMAGED RIVET,,
102692,REPLACED,ROCKER COVER GASKETS ON ALL CYL,,
102693,REPLACED,ROCKER COVER GASKETS ON ALL CYL,,
102694,,,,
102695,REPLACED,ROCKER COVER GASKET,,
102696,REPLACED,AIR INTAKE TUBE,,
102697,,,,
102698,REPLACED,,,
102699,,,,
102700,STOP DRILLED,,,
102701,STOP DRILLED,,,
102702,REPLACED,ROCKER COVER GASKET,2,
102703,,,,
102704,REPLACED,INTAKE GASKET,,
102705,REPLACED,ROCKER COVER GASKET,,
102706,REPLACED,SUPPORT BRACKET,,
102707,,,,
102708,REPLACED,GASKET,,
102709,REPLACED,GASKET,,
102710,REPLACED,INTAKE GASKET,3,R/H
102711,REPLACED,INTAKE GASKET,2,L/H
102712,REPLACED,ROCKER COVER GASKET,,
102713,,,,
102714,REPLACED,ROCKER COVER GASKET,4,
102715,CLEANED,VALVE,,
102716,REPLACED,GASKET,,
102717,REPLACED,GASKET,,
102718,REPLACED,ROCKER COVER GASKET,4,
102719,REPLACED,INTAKE GASKET,,
102720,REPLACED,ROCKER COVER GASKET,,
102721,REPLACED,,,
102722,CLEANED,SMALL SCRATCH IN PRESSURE TUBE,,
102723,REPLACED,BAFFLE,,
102724,REPLACED,GASKET,,
102725,REPLACED,GASKET,,
102726,REPLACED,INTAKE GASKET,,
102727,REPLACED,ROCKER COVER GASKET,,
102728,REPLACED,INTAKE GASKET,,
102729,REPLACED,GASKET & RESWEDGED INTAKE TUBE,,
102730,,,,
102731,,,,
102732,,,,
102733,,,,
102734,,,,
102735,,,,
102736,REPLACED,,,
102737,REPLACED,GASKET,,
102738,REPLACED,GASKET,,
102739,REPLACED,ROCKER COVER GASKET,2,
102740,,,,
102741,REPLACED,INTAKE GASKET,,
102742,REPLACED,ROCKER COVER GASKET,,
102743,REPLACED,,,
102744,REPLACED,ROCKER COVER GASKET,,
102745,STOP DRILLED,,,
102746,REPLACED,ROCKER COVER GASKET,,
102747,REPLACED,INTAKE GASKET,1,
102748,REPLACED,ROCKER COVER GASKET,3,
102749,REPLACED,ROCKER COVER GASKET,,
102750,REPLACED,GASKET,,
102751,REPLACED,INTAKE GASKET,4,
102752,REPLACED,ROCKER COVER GASKET,,
102753,REPLACED,ROCKER COVER GASKET,,
102754,REPLACED,INTAKE GASKET,,
102755,REPLACED,INTAKE GASKET,4,
102756,REPLACED,ROCKER COVER GASKET,3,
102757,REPLACED,GASKET,,
102758,,,,
102759,,,,
102760,REPLACED,BAFFLE PLUG,,
102761,REPLACED,ROCKER COVER GASKET,,
102762,SECURED,R/H & L/H FRONT BAFFLE SEAL,,
102763,REPLACED,VALVE COVER GASKET,4 3 1,
102764,REPLACED,ROCKER COVER GASKET,3 2,
102765,,,,
102766,REPLACED,ROCKER COVER GASKET,4 3 2,
102767,,,,
102768,REPLACED,ROCKER COVER GASKET,3 2,
102769,REPLACED,INTAKE GASKET,1,
102770,TIGHTENED,SCREW,,
102771,REPLACED,INTAKE GASKET,3,
102772,ATTACHED,R/H TOP ENGINE RUBBER BAFFLE SEAL,,
102773,REPLACED,GASKET,,
102774,,,,
102775,TIGHTENED,,,
102776,REPLACED,MISSING SCREW ON L/H ENG #4 ROCKER COVER,,
102777,REPLACED,MISSING SCREW ON #3 CYL ROCKER COVER,,
102778,,,,
102779,REPLACED,ROCKER COVER GASKET,,
102780,REPLACED,INTAKE GASKET,4,
102781,REPLACED,ROCKER COVER GASKET,,
102782,,,,
102783,REPLACED,INTAKE GASKET,2,
102784,REPLACED,ROCKER COVER,,
102785,REPLACED,INTAKE GASKET,,
102786,REPLACED,INTAKE GASKET,,
102787,REPLACED,ROCKER COVER GASKET,2,
102788,,,,
102789,,,,
102790,REPLACED,SPRING,,
102791,REPLACED,ROCKER COVER GASKET,4,
102792,,,,
102793,REPLACED,ROCKER COVER GASKET,3 2,
102794,REPLACED,INTAKE GASKET,2,
102795,REPLACED,INTAKE GASKET,3,
102796,REPLACED,ROCKER COVER GASKET,2,
102797,,,,
102798,STOP DRILLED,CRACK,,
102799,REPLACED,GASKET,,
102800,,,,
102801,REPLACED,INTAKE GASKET,,
102802,REPLACED,ROCKER COVER GASKET,,
102803,REPLACED,INTAKE GASKET,3,
102804,REPLACED,REAR BAFFLE,4,
102805,REPLACED,INTAKE GASKET ON R/H ENGINE,3,
102806,REPLACED,GASKET,4 2 1,
102807,REPLACED,ROCKER COVER GASKET,2 1,
102808,REPLACED,ROCKER COVER GASKET,3,
102809,REPLACED,PUSH ROD ADEL CLAMP,,
102810,REPLACED,INTAKE GASKET ON #2 CYL,,
102811,REPLACED,ROCKER COVER GASKET ON #1 CYL,,
102812,REPLACED,GASKET,,
102813,REPLACED,GASKET,,
102814,,,,
102815,REPLACED,ROCKER COVER GASKET,4 3,
102816,REPLACED,ROCKER COVER GASKET,3 2,
102817,,,,
102818,REPLACED,GASKET,,
102819,REPLACED,,,
102820,REPLACED,INTAKE GASKET,,
102821,CLEANED,SNIFFLER VALVE,,
102822,REPLACED,,,
102823,REPLACED,INTAKE GASKET,4 1,
102824,REPLACED,ROCKER COVER GASKET,4,
102825,REPLACED,INTAKE GASKET,3 2,
102826,REPLACED,ROCKER COVER GASKET,3,
102827,,,,
102828,REPLACED,L/H GASKET,,
102829,REPLACED,BRACKET,,
102830,REPLACED,ROCKER GASKETS ON R/H ENG,,
102831,REPLACED,INTAKE GASKET,3,
102832,REPLACED,ROCKER COVER GASKET,1,
102833,SECURED,,,
102834,REPLACED,GASKET,,
102835,REPLACED,ROCKER COVER GASKET,2,
102836,SECURED,UPPER RIGHT BAFFLE SEAL,,
102837,REPLACED,ROCKER COVER GASKET,2,
102838,REPLACED,INTAKE GASKET,,
102839,REPLACED,INTAKE GASKET,,
102840,CLEANED,BOTH OIL COOLER,,
102841,REPLACED,INTAKE GASKET,,
102842,,,,
102843,REPLACED,BAFFLE PLUG,,
102844,REPLACED,ROCKER COVER GASKET,,
102845,SECURED,FRONT BAFFLE SEAL,,
102846,,,,
102847,REPLACED,INTAKE GASKET,2 1,
102848,REPLACED,ROCKER COVER GASKET,3,
102849,REPLACED,INTAKE GASKET,,
102850,REPLACED,ROCKER COVER GASKET,,
102851,REPLACED,INTAKE GASKET,2,
102852,SECURED,BAFFLE SEAL,,
102853,,,,
102854,REPLACED,ROCKER COVER GASKET,,
102855,REPLACED,GASKETS ON ALL 4 ROCKER COVER,,
102856,CLEANED,ENGINE OIL COOLER,,
102857,CLEANED,M/R TRANSMISSION OIL COOLER,,
102858,REPLACED,INTAKE GASKET,3,
102859,REPLACED,GASKET,,
102860,STOP DRILLED,CRACK ON AFT CYL #3 BAFFLE,,
102861,REPLACED,,,
102862,,,,
102863,REPLACED,INTAKE GASKET,,
102864,REPLACED,ROCKER COVER GASKET,,
102865,REPLACED,INTAKE GASKETS ON L/H ENG,4 3 2,
102866,REPLACED,,4 3 2 1,
102867,,,,
102868,REPLACED,GASKET,,
102869,REPLACED,GASKET,,
102870,TIGHTENED,& RESAFETIED OIL FILLER TUBE,,
102871,REPLACED,GASKET,,
102872,REPLACED,CRANKSHAFT OIL SEAL,,
102873,REPLACED,INTAKE GASKET,,
102874,REPLACED,INTAKE GASKET,,
102875,REPLACED,ROCKER COVER GASKET,2,
102876,REPLACED,ROCKER COVER GASKET,3 2,
102877,REPLACED,ROCKER COVER GASKET,,
102878,SECURED,BAFFLE SEAL,,
102879,REPLACED,GASKET,,
102880,REPLACED,GASKET,,
102881,,,,
102882,,,,
102883,REPLACED,ROCKER COVER GASKET,,
102884,,,,
102885,REPLACED,INTAKE GASKET,,
102886,REPLACED,L/H CARB HEAT VALVE,,
102887,REPLACED,INTAKE GASKET,,
102888,REPLACED,ROCKER COVER GASKET,,
102889,,,,
102890,REPLACED,GASKET,,
102891,STOP DRILLED,CRACK ON #1 CYL BAFFLE,,
102892,,,,
102893,REPLACED,ROCKER COVER GASKET,,
102894,REPLACED,GASKET,,
102895,REPLACED,,3,
102896,REPLACED,ROCKER COVER GASKETS ON #2 & 3 CYL,,
102897,REPLACED,BRACKET,,
102898,STOP DRILLED,CRACK,,
102899,REPLACED,R/H ENG ROCKER COVER GASKET,,
102900,REPLACED,ROCKER COVER GASKET,,
102901,REPLACED,INTAKE GASKET,,
102902,REPLACED,INTAKE GASKET,,
102903,,,,
102904,REPLACED,ROCKER COVER GASKET,,
102905,REPLACED,ROCKER COVER GASKET,,
102906,,,,
102907,TIGHTENED,ALL B NUT,,
102908,REPLACED,INTAKE GASKET,,
102909,REPLACED,TIE ROD,,
102910,TIGHTENED,SCREW,,
102911,,,,
102912,REPLACED,GASKET,,
102913,REPLACED,ROCKER COVER GASKET,,
102914,,,,
102915,,,,
102916,REPLACED,,,
102917,REPLACED,EXHAUST VALVE,,
102918,,,,
102919,CLEANED,BOTH OIL COOLER,,
102920,,,,
102921,REPLACED,ROCKER COVER GASKET,,
102922,,,,
102923,STOP DRILLED,CRACK,,
102924,,,,
102925,TIGHTENED,B NUT,,
102926,REPLACED,GASKET,,
102927,SECURED,BAFFLE SEAL,,
102928,REPLACED,INTAKE GASKET,4 3,
102929,REPLACED,GASKET,,
102930,,,,
102931,,,,
102932,,,,
102933,,,,
102934,REPLACED,GASKET,,
102935,REPLACED,GASKET,,
102936,STOP DRILLED,CRACK,,
102937,REPLACED,ROCKER GASKET,,
102938,REPLACED,ROCKER COVER GASKET,,
102939,REPLACED,INTAKE GASKETS ON L/H ENG,3 2,
102940,STOP DRILLED,CRACKS & REPLACED ANGLE BRACKET,,
102941,,,,
102942,,,,
102943,,,,
102944,REPLACED,INTAKE GASKET,,
102945,REPLACED,INTAKE GASKET,2,
102946,,,,
102947,,,,
102948,,,,
102949,,,,
102950,REPLACED,ROCKER COVER GASKET,2,
102951,REPLACED,ASSY,2,
102952,,,,
102953,REPLACED,,3 2,
102954,,,,
102955,REPLACED,ROCKER COVER GASKET,,
102956,,,,
102957,,,,
102958,,,,
102959,,,,
102960,REPLACED,INTAKE GASKET,,
102961,REPLACED,ROCKER COVER GASKET,,
102962,SECURED,BAFFLE SEAL,,
102963,REPLACED,BOTH GASKET,,
102964,REPLACED,BOTH BAFFLE PLUG,,
102965,REPLACED,ROCKER COVER GASKET,1,
102966,,,,
102967,,,,
102968,REPLACED,ROCKER COVER GASKET,,
102969,,,,
102970,,,,
102971,REPLACED,ROCKER COVER GASKET,3,
102972,,,,
102973,REPLACED,GASKET,,
102974,REPLACED,ROCKER GASKET,4 3,
102975,STOP DRILLED,CRACK,,
102976,,,,
102977,,,,
102978,,,,
102979,,,,
102980,,,,
102981,,,,
102982,REPLACED,ROCKER GASKET,,
102983,,,,
102984,REPLACED,ROCKER COVER GASKET,,
102985,REPLACED,INTAKE GASKET,,
102986,REPLACED,ROCKER COVER GASKET,3 2,
102987,REPLACED,BAFFLE CONNECTING ROD,,
102988,SECURED,CLAMP,,
102989,REPLACED,INTAKE GASKET,,
102990,REPLACED,ROCKER COVER GASKET,,
102991,TIGHTENED,OIL FILLER TUBE,,
102992,SECURED,BAFFLE,,
102993,REPLACED,INTAKE GASKET,4,
102994,REPLACED,,,
102995,REPLACED,GASKET,,
102996,REPLACED,ROCKER COVER GASKET,4,
102997,REPLACED,GASKET,,
102998,REPLACED,SCREW,,
102999,REPLACED,GASKET,,
103000,REPLACED,GASKET,,
103001,,,,
103002,SECURED,SEAL,,
103003,,,,
103004,REPLACED,ROCKER COVER GASKET,,
103005,,,,
103006,REPLACED,GASKET,,
103007,,,,
103008,,,,
103009,ATTACHED,BAFFLE,,
103010,,,,
103011,REPLACED,GASKET,,
103012,REPLACED,GASKET,,
103013,,,,
103014,REPLACED,ROCKER COVER GASKET,2,
103015,,,,
103016,REPLACED,OIL COOLER,,
103017,,,,
103018,,,,
103019,,,,
103020,,,,
103021,,,,
103022,REPLACED,INTAKE GASKET,,
103023,,,,
103024,,,,
103025,REPLACED,ROCKER COVER GASKET,3,
103026,,,,
103027,REPLACED,INTAKE GASKET,2,
103028,REPLACED,GASKET,,
103029,REPLACED,GASKET,,
103030,,,,
103031,REPLACED,BAFFLE PLUG,,
103032,REPLACED,GASKET,,
103033,,,,
103034,REPLACED,GASKET,,
103035,REPLACED,GASKET,,
103036,REPLACED,INTAKE GASKET,,
103037,REPLACED,ROCKER COVER GASKET,,
103038,STOP DRILLED,CRACK,,
103039,,,,
103040,,,,
103041,,,,
103042,REPLACED,GASKET,,
103043,REPLACED,ROCKER COVER GASKET,2,
103044,,,,
103045,REPLACED,ROCKER COVER GASKET,4 3,
103046,REPLACED,GASKET,,
103047,CLEANED,SNIFFLER VALVE,,
103048,REPLACED,ROCKER COVER GASKET,4 2,
103049,REPLACED,GASKET,,
103050,REPLACED,INTAKE GASKET,,
103051,REPLACED,ROCKER COVER GASKET,4,
103052,REPLACED,INTAKE GASKET,4 3 2,
103053,STOP DRILLED,CRACK,,
103054,STOP DRILLED,BOTH ENDS OF CRACK,,
103055,TIGHTENED,ALL COVER,,
103056,TIGHTENED,ALL B' NUT,,
103057,REPLACED,,,
103058,REPLACED,BAFFLE PLUG,,
103059,REPLACED,GASKET,,
103060,REPLACED,,,
103061,REPLACED,GASKET,,
103062,REPLACED,INTAKE GASKET,3,
103063,,,,
103064,,,,
103065,,,,
103066,SECURED,BAFFLE SEAL,,
103067,REPLACED,INTAKE GASKET,,
103068,REPLACED,ROCKER COVER GASKET,,
103069,STOP DRILLED,CRACK & INSTALLED DOUBLER PLATE TO #1 CYL,,
103070,REPLACED,GASKET,,
103071,,,,
103072,,,,
103073,REPLACED,INTAKE GASKET,4 2,
103074,SECURED,R/H ENGINE FOAM SEAL,,
103075,,,,
103076,REPLACED,INTAKE GASKET,,
103077,REPLACED,ROCKER COVER GASKET,3,
103078,,,,
103079,,,,
103080,REPLACED,GASKET,,
103081,,,,
103082,TIGHTENED,OIL RETURN LINE CLAMP,,
103083,REPLACED,INTAKE GASKET,,
103084,REPLACED,ROCKER GASKET,2,
103085,REPLACED,GASKET,,
103086,REPLACED,GASKET,,
103087,REPLACED,INTAKE GASKET,,
103088,REPLACED,INTAKE GASKET,,
103089,,,,
103090,STOP DRILLED,CRACK,,
103091,REPLACED,ROCKER COVER GASKET,,
103092,STOP DRILLED,CRACK,,
103093,SECURED,COWL SEAL,,
103094,REPLACED,BOTH GASKET,,
103095,REPLACED,ALL ROCKER GASKET,,
103096,REPLACED,INTAKE GASKET,,
103097,REPLACED,GASKET,,
103098,REPLACED,GASKET,,
103099,,,,
103100,STOP DRILLED,CRACK,,
103101,REPLACED,INTAKE GASKET,,
103102,REPLACED,INTAKES GASKET,,
103103,REPLACED,ROCKER COVER GASKET,,
103104,REPLACED,INTAKE GASKET,,
103105,,,,
103106,,,,
103107,REPLACED,INTAKE GASKET,,
103108,REPLACED,INTAKE GASKET,,
103109,REPLACED,ROCKER COVER GASKET,,
103110,REPLACED,ROCKER COVER GASKET,,
103111,REPLACED,INTAKE GASKET,,
103112,,,,
103113,,,,
103114,,,,
103115,,,,
103116,,,,
103117,,,,
103118,,,,
103119,,,,
103120,,,,
103121,,,,
103122,REPLACED,INTAKE GASKET,,
103123,,,,
103124,,,,
103125,,,,
103126,REPLACED,,,
103127,,,,
103128,REPLACED,ROCKER COVER GASKET,,
103129,,,,
103130,REPLACED,INTAKE GASKET,,
103131,REPLACED,INTAKE GASKET,2,
103132,REPLACED,ROCKER COVER GASKET,,
103133,REPLACED,CHT FITTING,,
103134,REPLACED,GASKET,,
103135,,,,
103136,REPLACED,GASKET,,
103137,REPLACED,GASKET,,
103138,,,,
103139,,,,
103140,REPLACED,INTAKE GASKET,,
103141,REPLACED,BAFFLE PLUG,,
103142,REPLACED,ROCKER COVER GASKET,,
103143,REPLACED,GASKET,,
103144,REPLACED,BAFFLE SPRING,,
103145,REPLACED,INTAKE GASKET,,
103146,,,,
103147,REPLACED,INTAKE GASKET,,
103148,REPLACED,ROCKER COVER GASKET,,
103149,TIGHTENED,,,
103150,REPLACED,ROCKER COVER GASKET,2,
103151,ATTACHED,MOUNTING BRACKET TO ENGINE BAFFLE,,
103152,,,,
103153,REPLACED,ROCKER COVER GASKET,,
103154,REPLACED,INTAKE GASKET,,
103155,REPLACED,BOTH GASKET,,
103156,TIGHTENED,,,
103157,TIGHTENED,HARDWARED ON OIL COOLER,,
103158,,,,
103159,,,,
103160,REPLACED,INTAKE GASKET,,
103161,REPLACED,ROCKER COVER GASKET,,
103162,REPLACED,INTAKE GASKET,,
103163,REPLACED,ROCKER COVER GASKET,,
103164,,,,
103165,,,,
103166,REPLACED,GASKET,,
103167,,,,
103168,,,,
103169,,,,
103170,,,,
103171,,,,
103172,,,,
103173,REPLACED,INTAKE GASKET,,
103174,REPLACED,INTAKE GASKET,4,
103175,,,,
103176,,,,
103177,REPLACED,INTAKE GASKET,3 2,
103178,REPLACED,INTAKE GASKET,2,
103179,REPLACED,GASKET,,
103180,REPLACED,GASKET,,
103181,REPLACED,CYLINDER ASSY,,
103182,REPLACED,GASKET,,
103183,,,,
103184,,,,
103185,REPLACED,INTAKE GASKET,2,
103186,REPLACED,GASKET,,
103187,STOP DRILLED,CRACK,,
103188,REPLACED,INTAKE GASKET,,
103189,,,,
103190,,,,
103191,TIGHTENED,ALL SCREW,,
103192,REPLACED,GASKET,,
103193,,,,
103194,,,,
103195,,,,
103196,,,,
103197,,,,
103198,REPLACED,,,
103199,,,,
103200,REPLACED,TUBE,,
103201,,,,
103202,,,,
103203,SECURED,BAFFLE SEAL,,
103204,,,,
103205,,,,
103206,REPLACED,INTAKE GASKET,,
103207,REPLACED,INTAKE GASKET,,
103208,,,,
103209,REPLACED,ROCKER COVER GASKET,,
103210,ATTACHED,LOWER COWL SEAL,,
103211,,,,
103212,,,,
103213,,,,
103214,REPLACED,INTAKE GASKET,,
103215,,,,
103216,,,,
103217,REPLACED,GASKET,,
103218,REPLACED,INTAKE GASKET,,
103219,REPLACED,INTAKE GASKET,,
103220,REPLACED,GASKET,,
103221,REPLACED,L/H & R/H BAFFLE PLUG,,
103222,REPLACED,ROCKER COVER GASKET,,
103223,REPLACED,INTAKE GASKETS ON L/H ENG,,
103224,REPLACED,INTAKE GASKETS ON R/H ENGINE,,
103225,REPLACED,INTAKE GASKET,4,
103226,REPLACED,R/H BAFFLE TIE ROD,,
103227,REPLACED,GASKET,,
103228,REPLACED,INTAKE GASKET,,
103229,STOP DRILLED,,,
103230,REPLACED,INTAKE GASKET,4,
103231,REPLACED,INTAKE GASKET,,
103232,,,,
103233,,,,
103234,REPLACED,,,
103235,,,,
103236,,,,
103237,,,,
103238,REPLACED,,,
103239,,,,
103240,,,,
103241,,,,
103242,STOP DRILLED,CRACK,,
103243,REPLACED,INTAKE GASKET,,
103244,REPLACED,BAFFLE PLUG,,
103245,REPLACED,GASKET,,
103246,,,,
103247,REPLACED,INTAKE GASKET,,
103248,REPLACED,ROCKER COVERS GASKET,,
103249,REPLACED,INTAKE GASKET,,
103250,REPLACED,INTAKE GASKET & LOCK WASHER,,
103251,REPLACED,ROD,,
103252,REPLACED,INTAKE GASKET,4,
103253,REPLACED,INTAKE GASKET,1,
103254,STOP DRILLED,CRACK,,
103255,REPLACED,ROCKER GASKET,,
103256,REPLACED,INTAKE GASKET,4 2,
103257,TIGHTENED,,,
103258,STOP DRILLED,,,
103259,STOP DRILLED,,,
103260,REPLACED,ROCKER COVER GASKET,,
103261,REPLACED,ROCKER COVER GASKET,,
103262,REPLACED,BAFFLE PLUG,,
103263,REPLACED,INTAKE GASKET,,
103264,REPLACED,INTAKE GASKET,,
103265,REPLACED,ROCKER COVER GASKET,,
103266,REPLACED,INTAKE GASKET,,
103267,ATTACHED,BAFFLE SEAL TO ENGINE BAFFLE,,
103268,,,,
103269,REPLACED,GASKET,,
103270,REPLACED,BAFFLE SEAL,,
103271,STOP DRILLED,CRACK,,
103272,STOP DRILLED,CRACK,,
103273,STOP DRILLED,CRACK,,
103274,REPLACED,INTAKE GASKET,,
103275,REPLACED,BOTH PLUG,,
103276,,,,
103277,,,,
103278,,,,
103279,REPLACED,ROCKER GASKETS ON R/H ENG,,
103280,REPLACED,INTAKE GASKETS ON R/H ENG,4 3 2,
103281,REPLACED,INTAKE GASKETS ON L/H ENG,4 2,
103282,REPLACED,ROCKER COVERS ON L/H ENGINE,4 3,
103283,,,,
103284,REPLACED,INTAKE GASKET,,
103285,,,,
103286,REPLACED,,4 2,R/H
103287,TIGHTENED,,,
103288,REPLACED,INTAKE GASKET,,
103289,REPLACED,BAFFLE PLUG,,
103290,,,,
103291,,,,
103292,,,,
103293,,,,
103294,REPLACED,,,
103295,REPLACED,INTAKE GASKET,,
103296,REPLACED,BRACKET,,
103297,REPLACED,INTAKE GASKET,,
103298,,,,
103299,REPLACED,,,
103300,,,,
103301,REPLACED,L/H ENG ROCKER COVER GASKET,,
103302,,,,
103303,REPLACED,ALL INTAKE GASKETS ON L/H ENGINE,,
103304,,,,
103305,,,,
103306,REPLACED,CYL INTAKE GASKET,,
103307,REPLACED,LEAKY CYL #1 INTAKE GASKET,,
103308,SECURED,,,
103309,REPLACED,BRACKET,,
103310,,,,
103311,REPLACED,BAFFLE PLUG,,
103312,REPLACED,ROCKER COVER GASKET,2,
103313,,,,
103314,STOP DRILLED,CRACK,,
103315,REPLACED,GASKET,3 2,
103316,REPLACED,GASKET,,
103317,REPLACED,,,
103318,,,,
103319,,,,
103320,SECURED,LOOSE BAFFLE SEAL,,
103321,SECURED,,,
103322,,,,
103323,REPLACED,,1,
103324,REPLACED,ROCKER COVER GASKET,,
103325,REPLACED,CHT PROBE ON #1 CYL,,
103326,REPLACED,INTAKE GASKET,,
103327,,,,
103328,REPLACED,INTAKE GASKET,,
103329,,,,
103330,REPLACED,GASKET,,
103331,REPLACED,GASKET,,
103332,ATTACHED,BAFFLE SEAL,,
103333,REPLACED,GASKET,,
103334,,,,
103335,REPLACED,INTAKE GASKET,,
103336,SECURED,,,
103337,REPLACED,INTAKE GASKET,2,
103338,REPLACED,ROCKER COVER GASKET,4 1,
103339,REPLACED,ROCKER COVER GASKET,,
103340,REPLACED,INTAKE GASKET,3,
103341,REPLACED,INTAKE GASKET,2,
103342,STOP DRILLED,CRACK,,
103343,REPLACED,INTAKE GASKET,,
103344,REPLACED,ROCKER COVER,,
103345,REPLACED,GASKET,,
103346,,,,
103347,REPLACED,GASKET,,
103348,REPLACED,INTAKE GASKET,,
103349,REPLACED,MISSING SCREW,,
103350,,,,
103351,REPLACED,INTAKE GASKET,3,
103352,REPLACED,RIGHT BAFFLE PLUG,,
103353,,,,
103354,,,,
