IDENT,LOCATION,PART,TGGEDPROBLEM
104342,,"BLACK SEAL, INTAKE",WORN
104343,"R/H, AFT #1 CYL",BAFFLE,MISSING
104344,L/H ENG #2 & 3,ROCKER GASKETS,LEAKING
104345,"L/H ENG, #1, 2 & 4",INTAKE GASKETS,LEAKING
104346,"R/H, #2 & 4",ROCKER COVERS,LEAKING
104347,R/H ENG #2 & 3 CYL,INTAKE GASKETS,LEAKING
104348,L/H ENGINE,BAFFLE SEALS,LOOSE
104349,,BAFFLE TIE RODS,
104350,CYL #1,BAFFLE SEAL,SECURED
104351,#3 & 4,INTAKE GASKETS,LEAKING
104351,#3 & 4,INTAKE GASKETS,LEAKING
104351,#3 & 4,INTAKE GASKETS,LEAKING
104351,#3 & 4,INTAKE GASKETS,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104352,#4,INTAKE GASKET,LEAKING
104353,,BAFFLE PLUGS,
104354,L/H,BAFFLING,CRACKED
104355,"#3, 4, R/H",INTAKE GASKETS,LEAKING
104355,"#3, 4, R/H",INTAKE GASKETS,LEAKING
104356,"#4, R/H",ROCKER COVER GASKET,LEAKING
104357,"L/H ENG, CYL #2 & 3",INTAKE GASKETS,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104358,#4,INTAKE,LEAKING
104359,#3 SIDE,BAFFLE,SCREW MISSING
104359,#3 SIDE,BAFFLE,SCREW MISSING
104359,#3 SIDE,BAFFLE,SCREW MISSING
104359,#3 SIDE,BAFFLE,SCREW MISSING
104360,,BATTERY MOUNT,
104361,CYL #2 & 4,INTAKE GASKETS,LEAKING
104361,CYL #2 & 4,INTAKE GASKETS,LEAKING
104361,CYL #2 & 4,INTAKE GASKETS,LEAKING
104361,CYL #2 & 4,INTAKE GASKETS,LEAKING
104362,R/H ENGINE #4 CYL,,LOW ON
104362,R/H ENGINE #4 CYL,,LOW ON
104362,R/H ENGINE #4 CYL,,LOW ON
104363,R/H ENG #3 & 4 CYL,INTAKES,LEAKING
104364,R/H ENGINE #4 CYL,,LOW ON
104364,R/H ENGINE #4 CYL,,LOW ON
104364,R/H ENGINE #4 CYL,,LOW ON
104365,R/H ENGINE #4 CYL,,LOW ON
104365,R/H ENGINE #4 CYL,,LOW ON
104365,R/H ENGINE #4 CYL,,LOW ON
104366,#4,BAFFLE PLUG,MISSING
104367,#1 CYL,INTAKE GASKET,LEAKING
104368,"#4, #4","BAFFLE WIRE, OIL RETURN TUBE",
104369,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104369,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104369,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104369,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104369,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104370,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104370,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104370,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104370,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104370,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104371,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104371,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104371,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104371,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104371,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104372,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104372,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104372,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104372,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104372,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104373,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104373,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104373,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104373,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104373,#4 CYL,VALVE,"LOW COMPRESSION, LEAKING"
104374,#3,INTAKE TUBE GASKET,LEAKING
104374,#3,INTAKE TUBE GASKET,LEAKING
104374,#3,INTAKE TUBE GASKET,LEAKING
104374,#3,INTAKE TUBE GASKET,LEAKING
104374,#3,INTAKE TUBE GASKET,LEAKING
104374,#3,INTAKE TUBE GASKET,LEAKING
104374,#3,INTAKE TUBE GASKET,LEAKING
104374,#3,INTAKE TUBE GASKET,LEAKING
104374,#3,INTAKE TUBE GASKET,LEAKING
104374,#3,INTAKE TUBE GASKET,LEAKING
104375,,,BOLT MISSING
104376,CYL #4,INTAKE GASKET,LEAKING
104376,CYL #4,INTAKE GASKET,LEAKING
104376,CYL #4,INTAKE GASKET,LEAKING
104376,CYL #4,INTAKE GASKET,LEAKING
104376,CYL #4,INTAKE GASKET,LEAKING
104376,CYL #4,INTAKE GASKET,LEAKING
104376,CYL #4,INTAKE GASKET,LEAKING
104376,CYL #4,INTAKE GASKET,LEAKING
104376,CYL #4,INTAKE GASKET,LEAKING
104376,CYL #4,INTAKE GASKET,LEAKING
104376,CYL #4,INTAKE GASKET,LEAKING
104377,,BAFFLE,LOOSE
104378,,BAFFLING PLUG,WORN
104379,"#1, 3 & 4",INTAKES,
104380,,"BLACK SEAL, INTAKE",WORN
104381,,,LEAKS
104382,"#1, 2, 4",INTAKE GASKETS,LEAKING
104382,"#1, 2, 4",INTAKE GASKETS,LEAKING
104382,"#1, 2, 4",INTAKE GASKETS,LEAKING
104383,R/H,BAFFLE PLUG,
104384,#3 & 4,INTAKE GASKETS,LEAKING
104384,#3 & 4,INTAKE GASKETS,LEAKING
104384,#3 & 4,INTAKE GASKETS,LEAKING
104384,#3 & 4,INTAKE GASKETS,LEAKING
104384,#3 & 4,INTAKE GASKETS,LEAKING
104384,#3 & 4,INTAKE GASKETS,LEAKING
104384,#3 & 4,INTAKE GASKETS,LEAKING
104385,,BAFFLE PLUGS,
104386,#2 CYL,INTAKE,LEAKS
104386,#2 CYL,INTAKE,LEAKS
104387,R/H,BAFFLING,SCREW MISSING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104388,#2,INTAKE GASKET,LEAKING
104389,"#2 & 4, L/H",INTAKES,LEAKING
104389,"#2 & 4, L/H",INTAKES,LEAKING
104389,"#2 & 4, L/H",INTAKES,LEAKING
104389,"#2 & 4, L/H",INTAKES,LEAKING
104389,"#2 & 4, L/H",INTAKES,LEAKING
104389,"#2 & 4, L/H",INTAKES,LEAKING
104389,"#2 & 4, L/H",INTAKES,LEAKING
104389,"#2 & 4, L/H",INTAKES,LEAKING
104389,"#2 & 4, L/H",INTAKES,LEAKING
104390,L/H,,WON'T START
104391,"L/H ENG, CYL #4",BAFFLE SEAL,
104392,#2,INTAKE TUBE GASKET,LEAKING
104392,#2,INTAKE TUBE GASKET,LEAKING
104392,#2,INTAKE TUBE GASKET,LEAKING
104392,#2,INTAKE TUBE GASKET,LEAKING
104392,#2,INTAKE TUBE GASKET,LEAKING
104392,#2,INTAKE TUBE GASKET,LEAKING
104392,#2,INTAKE TUBE GASKET,LEAKING
104392,#2,INTAKE TUBE GASKET,LEAKING
104392,#2,INTAKE TUBE GASKET,LEAKING
104392,#2,INTAKE TUBE GASKET,LEAKING
104392,#2,INTAKE TUBE GASKET,LEAKING
104392,#2,INTAKE TUBE GASKET,LEAKING
104393,#4,ROCKER COVER GASKET,LEAKING
104393,#4,ROCKER COVER GASKET,LEAKING
104393,#4,ROCKER COVER GASKET,LEAKING
104393,#4,ROCKER COVER GASKET,LEAKING
104393,#4,ROCKER COVER GASKET,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104394,#2,INTAKE,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104395,#2 & 4,INTAKE GASKETS,LEAKING
104396,"2, 3",INTAKE GASKETS,LEAKING
104396,"2, 3",INTAKE GASKETS,LEAKING
104396,"2, 3",INTAKE GASKETS,LEAKING
104397,L/H & R/H,BAFFLE PLUGS,BROKEN
104398,2 & 3,ROCKER COVER GASKETS,LEAKING
104398,2 & 3,ROCKER COVER GASKETS,LEAKING
104398,2 & 3,ROCKER COVER GASKETS,LEAKING
104398,2 & 3,ROCKER COVER GASKETS,LEAKING
104398,2 & 3,ROCKER COVER GASKETS,LEAKING
104398,2 & 3,ROCKER COVER GASKETS,LEAKING
104398,2 & 3,ROCKER COVER GASKETS,LEAKING
104398,2 & 3,ROCKER COVER GASKETS,LEAKING
104398,2 & 3,ROCKER COVER GASKETS,LEAKING
104398,2 & 3,ROCKER COVER GASKETS,LEAKING
104398,2 & 3,ROCKER COVER GASKETS,LEAKING
104398,2 & 3,ROCKER COVER GASKETS,LEAKING
104399,ENGINE,,LEAKING
104400,R/H,BAFFLE PLUG,MISSING
104400,R/H,BAFFLE PLUG,MISSING
104400,R/H,BAFFLE PLUG,MISSING
104401,R/H ENG #2 & 4,INTAKE GASKETS,LEAKING
104401,R/H ENG #2 & 4,INTAKE GASKETS,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104402,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104403,#2,INTAKE,LEAKING
104404,CYL #4,INTAKE GASKET,LEAKING
104404,CYL #4,INTAKE GASKET,LEAKING
104404,CYL #4,INTAKE GASKET,LEAKING
104404,CYL #4,INTAKE GASKET,LEAKING
104404,CYL #4,INTAKE GASKET,LEAKING
104404,CYL #4,INTAKE GASKET,LEAKING
104404,CYL #4,INTAKE GASKET,LEAKING
104404,CYL #4,INTAKE GASKET,LEAKING
104404,CYL #4,INTAKE GASKET,LEAKING
104404,CYL #4,INTAKE GASKET,LEAKING
104404,CYL #4,INTAKE GASKET,LEAKING
104405,ENGINE,,
104406,R/H ENGINE #3,INTAKE,LEAKING
104406,R/H ENGINE #3,INTAKE,LEAKING
104407,LEFT ENGINE #2,INTAKE,LEAKING
104407,LEFT ENGINE #2,INTAKE,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104408,#4,ROCKER COVER GASKET,LEAKING
104409,#1,INTAKE GASKET,LEAKING
104409,#1,INTAKE GASKET,LEAKING
104409,#1,INTAKE GASKET,LEAKING
104409,#1,INTAKE GASKET,LEAKING
104409,#1,INTAKE GASKET,LEAKING
104409,#1,INTAKE GASKET,LEAKING
104409,#1,INTAKE GASKET,LEAKING
104409,#1,INTAKE GASKET,LEAKING
104409,#1,INTAKE GASKET,LEAKING
104409,#1,INTAKE GASKET,LEAKING
104409,#1,INTAKE GASKET,LEAKING
104410,#1,ROCKER COVER GASKET,LEAKING
104410,#1,ROCKER COVER GASKET,LEAKING
104410,#1,ROCKER COVER GASKET,LEAKING
104410,#1,ROCKER COVER GASKET,LEAKING
104410,#1,ROCKER COVER GASKET,LEAKING
104410,#1,ROCKER COVER GASKET,LEAKING
104410,#1,ROCKER COVER GASKET,LEAKING
104410,#1,ROCKER COVER GASKET,LEAKING
104410,#1,ROCKER COVER GASKET,LEAKING
104410,#1,ROCKER COVER GASKET,LEAKING
104411,,BAFFLE PLUG,MISSING
104412,#1 CYL,,
104412,#1 CYL,,
104412,#1 CYL,,
104413,#2 CYL,,
104413,#2 CYL,,
104413,#2 CYL,,
104414,#3 CYL,,
104414,#3 CYL,,
104415,#4 CYL,,
104415,#4 CYL,,
104416,"ENGINE, CYLINDER CH","BREAK, REQUIRED",
104417,#1 CYL,,
104417,#1 CYL,,
104417,#1 CYL,,
104418,#2 CYL,,
104418,#2 CYL,,
104418,#2 CYL,,
104419,#1 CYL,,
104419,#1 CYL,,
104419,#1 CYL,,
104420,#2 CYL,,
104420,#2 CYL,,
104420,#2 CYL,,
104421,#3 CYL,,
104421,#3 CYL,,
104422,#4 CYL,,
104422,#4 CYL,,
104423,#2 CYL,INTAKE GASKET,LEAKING
104423,#2 CYL,INTAKE GASKET,LEAKING
104423,#2 CYL,INTAKE GASKET,LEAKING
104423,#2 CYL,INTAKE GASKET,LEAKING
104423,#2 CYL,INTAKE GASKET,LEAKING
104423,#2 CYL,INTAKE GASKET,LEAKING
104423,#2 CYL,INTAKE GASKET,LEAKING
104423,#2 CYL,INTAKE GASKET,LEAKING
104423,#2 CYL,INTAKE GASKET,LEAKING
104423,#2 CYL,INTAKE GASKET,LEAKING
104423,#2 CYL,INTAKE GASKET,LEAKING
104423,#2 CYL,INTAKE GASKET,LEAKING
104423,#2 CYL,INTAKE GASKET,LEAKING
104424,"2 POP RIVETS, #4 CYL",BAFFLE,LOOSE
104425,ENGINE,BAFFLE,BROKEN
104426,"2, 3 & 4",INTAKES,LEAKING
104426,"2, 3 & 4",INTAKES,LEAKING
104426,"2, 3 & 4",INTAKES,LEAKING
104427,"#1, 2, 3 & 4",INTAKES,LEAKING
104427,"#1, 2, 3 & 4",INTAKES,LEAKING
104428,R/H ENG #2,INTAKE,LEAKING
104428,R/H ENG #2,INTAKE,LEAKING
104428,R/H ENG #2,INTAKE,LEAKING
104428,R/H ENG #2,INTAKE,LEAKING
104428,R/H ENG #2,INTAKE,LEAKING
104428,R/H ENG #2,INTAKE,LEAKING
104429,L/H ENG #3 & 4,INTAKES,LEAKING
104429,L/H ENG #3 & 4,INTAKES,LEAKING
104430,,OIL COOLER,CLEANING
104431,#2 & 4,INTAKE GASKET,LEAKING
104431,#2 & 4,INTAKE GASKET,LEAKING
104432,"R/H, #3 CYL",BAFFLE PLUG,
104433,ENGINE,BAFFLE PLUGS,DAMAGED
104433,ENGINE,BAFFLE PLUGS,DAMAGED
104434,"#3, R/H",INTAKE,LEAKING
104434,"#3, R/H",INTAKE,LEAKING
104434,"#3, R/H",INTAKE,LEAKING
104434,"#3, R/H",INTAKE,LEAKING
104434,"#3, R/H",INTAKE,LEAKING
104434,"#3, R/H",INTAKE,LEAKING
