id,engine,part,problem,cylinders,details
103827,R,INTAKE GASKET,LEAKING,[2],
103828,R,ENGINE BAFFLE,CRACK,[3],ABOVE
103829,L,COWL SEAL,UNSECURED,[4],ABOVE
103830,R,PRIMER LINE,CHAFING,[2],ON INTAKE TUBE
103841,R,BAFFLE,CRACKED,[3],
103842,R,INTAKE,LEAKING,[3],
103843,L,INTAKES,LEAKING,"[2, 4]",
103844,R,BAFFLE,CRACKED,[3],
103845,,BAFFLE,RUBBIN,,RIVETS
103846,,BAFFLE SEAL,LOOSE,[1],
103847,,ROCKER COVER GASKET,LEAKING,[4],
103848,,BAFFLE SCREW,LOOSE,[3],
103849,,INTAKE GASKET,LEAKING,[3],
103850,,INTAKE GASKET,LEAKING,[2],
103861,,INDUCTION TUBE GASKET,LEAKING,[4],
103862,R,ENG COWLING,LEAKING,,FROM TOP
103863,R,ENG COWLING,LEAKING,,FROM TOP
103864,R,BAFFLE SEAL RIVET,PULLED THRU,,SIDE AFT
103865,,BAFFLE,CRACK,[1],BY NUTPLATE
103866,,INTAKE GASKETS,LEAKING,"[3, 4]",
103867,,ENGINE,SPUTTER,,WHILE PERFORMING GO-AROUND @ D37 ON CLIMBOUT
103868,,ROCKER COVER GASKETS,LEAKING,"[3, 4]",
103869,,SEAL,WORN,,ABOVE AIR INTAKE
103870,L,INTAKE GASKET,LEAKING,[4],
103881,,ENGINE BAFFLE SEAL,NEEDS,[2],TO BE SECURED
103882,,ROCKER COVER GASKETS,LEAKING,"[1, 2, 3]",
103883,,FWD LWR SEAL,WORN,,ABOVE INTAKE FILTER HOUSING
103884,,BAFFLE SCREW,MISSING,,ABOVE STARTER
103885,,BAFFLING,CRACKED,[1],
103886,,INTAKE GASKET,LEAKING,[4],
103887,,ROCKER COVER GASKET,LEAKING,[4],
103888,,BAFFLE,CRACK,[1],EXTENDING BEYOND RIVET
103889,L/H,INTAKE,LEAKING,[2],
103890,R/H,CRANKCASE LIFTING EYEBOLT,LEAKING,,OIL
103901,,YOKES,PLAY,,EXCESSIVE FREE
103902,,OIL COOLER,NEEDS,,SEALANT REPLACED
103903,,INTERCYLINDER BAFFLE TENSION WIRE,CHAFING,[1],OIL RETU
103904,,BAFFLE BUTTONS,WORN,,
103905,,CYLINDER,COMPRESSION,[1],"LOW, 25LBS. COMING FROM EXHAUST"
103906,,CYLINDER,COMPRESSION,[1],"LOW, 25LBS. COMING FROM EXHAUST"
103907,,BAFFLE SEAL,NEEDS,,"RTV, ABOVE ENG INLET"
103908,,ROCKER COVERS,LEAKING,"[4, 1, 3]",
103909,L,BAFFLE SEAL,PULLED,[4],STAPLE THROUGH
103910,,ROCKER COVERS,LEAKING,"[1, 3]",
103921,,IGN TOP LEADS,NEED,"[2, 4]",TO BE SECURED
103922,,INTAKE GASKET,LEAKING,[2],
103923,,INTAKE GASKETS,LEAKING,"[1, 2]",
103924,,INTAKE,LEAKING,[2],
103925,,FWD SIDE BAFFLE SEAL,DISCONNECTED,[2],
103926,,SCREW,MISSING,,"ON ENG BAFFLE AFT & NEXT TO CYL #3, SCREW MOUN"
103927,R,INTAKE GASKET,LEAKING,[2],
103928,L,ROCKER GASKETS,LEAKING,"[2, 4]",
103929,L,INTAKE GASKETS,LEAKING,"[2, 3, 4]",
103930,R,ROCKER GASKETS,LEAKING,"[3, 4]",
103941,L,ROCKER COVER GASKETS,LEAKING,,
103942,,BAFFLE SEAL,NEEDED,[1],TO BE LOOK
103943,,ROCKER COVER SCREWS,LOOSE,,
103944,R,,COMPRESSION,[1],LOW 5/80
103945,R,,COMPRESSION,[3],LOW 20/80
103946,R,BAFFLE,CRACKED,[4],AT OIL COOLER
103947,,BAFFLE SEAL RIVET,PULLED THROUGH,[4],
103948,R,INTAKES,LEAKING,"[1, 3]",
103949,R,,COMPRESSION,[1],LOW 5/80
103950,R,,COMPRESSION,[1],LOW 5/80
103961,R,MAG,FAILED,[1],
103962,R,MAG,FAILED,[1],
103963,R,MAG,FAILED,[1],
103964,LEFT,INTAKE,LEAKING,[2],
103965,,ENGINE,ROUGHNESS,,
103966,,BAFFLE,MISSING,[2],
103967,,GASKET,LEAKING,[4],
103968,,GASKET,LEAKING,[1],
103969,,GASKETS,LEAKING,"[2, 3, 4]",
103970,R,BAFFLE,CRACK,[1],
103981,,INTAKE GASKETS,LEAKING,"[1, 2, 3]",
103982,,ROCKER COVER GASKET,LEAKING,[1],
103983,L,INTAKE GASKET,LEAKING,[4],
103984,R,ROCKER COVER GASKET,LEAKING,[3],
103985,L,PRIMER LINE CLAMP,,[4],LOOSE
103986,R,INTAKE GASKETS,LEAKING,"[2, 3, 4]",
103987,,INTAKE TUBE,DAMAGE,[3],CHAFING
103988,,ENGINE SCROLL,,,DIRTY
103989,,INTAKE GASKETS,LEAKING,"[3, 4]",
103990,R,INTAKE,LEAKING,[2],
104001,,INTAKE GASKET,LEAKING,[2],
104002,,ROCKER COVER GASKET,LEAKING,[2],
104003,,ENG FWD SEAL,WORN,,SPOTS AT AIR INLET
104004,,ROCKER COVER GASKET,LEAKS,[1],
104005,,ROCKER COVER GASKET,LEAKING,[1],
104006,,ROCKER COVER GASKET,LEAKING,[4],
104007,,,LEAKING,[4],SIGNIFICANT AMOUNT OF OIL FROM CYLINDER AREA
104008,,ENGINE CRANKCASE BACKBONE,LEAK,,SMALL NOTED ON UPPER
104009,,INTAKE,LEAKING,[2],
104010,,ROCKER COVER GASKET,LEAKING,[2],
104021,,INTAKE GASKET,LEAKING,[1],
104022,R,ENGINE BAFFLE,CRACKED,[1],NEXT TO CYL #1
104023,,ROCKER COVER GASKETS,LEAKING,"[3, 4]",
104024,,,,,
104025,,ROCKER COVER GASKET,LEAKING,[4],
104026,,INTAKE GASKET,LEAKING,[2],
104027,,CYL BAFFLE,CRACKED,[4],PREVIOUS PATCH REPAIR
104028,,OIL RETURN LINE,LEAK,,BYT ACCESSORY CASE
104029,,INTAKE TUBE GASKET,LEAKING,[1],
104030,,ROCKER COVER SCREWS,LOOSE,,ALL
104041,,,,,
104042,L,INTAKE,LEAKING,[3],
104043,R,CYL BAFFLE,CRACK,[1],
104044,R,AFT BAFFLE,CRACK,,
104045,R,STARTER WIRE,CHAFING,,
104046,R,INTAKE GASKETS,LEAKING,"[1, 2, 3, 4]",
104047,,INTAKE,LEAKING,[4],
104048,,BAFFLE INNER TIE WIRE,MISROUTED,,
104049,,INTAKE GASKETS,LEAKING,"[2, 4]",
104050,,INTAKE GASKET,LEAKING,[4],
104061,,OIL COOLER O/B CYLINDER BRACKET,CRACKED,,
104062,,INTAKE GASKET,LEAKING,[2],
104063,L,OIL COOLER,NEEDS,,
104064,R,OIL COOLER,NEEDS,,
104065,L,OIL COOLER,NEEDS,,
104066,R,OIL COOLER,NEEDS,,
104067,,BAFFLE BRACKET BY OIL COOLER,CRACKED,,
104068,R,OIL COOLER,NEEDS,,
104069,L,LEFT REAR BAFFLE,CRACKED,,
104070,L,OIL COOLER,NEEDS,,
104081,,,COMPRESSION,[4],"NO COMPRESSION (0/80), AIR COMING OUT EXHAUS"
104082,,,COMPRESSION,[4],"NO COMPRESSION (0/80), AIR COMING OUT EXHAUS"
104083,,,COMPRESSION,[4],"NO COMPRESSION (0/80), AIR COMING OUT EXHAUS"
104084,,,COMPRESSION,[4],"NO COMPRESSION (0/80), AIR COMING OUT EXHAUS"
104085,,,COMPRESSION,[4],"NO COMPRESSION (0/80), AIR COMING OUT EXHAUS"
104086,,,COMPRESSION,[4],"NO COMPRESSION (0/80), AIR COMING OUT EXHAUS"
104087,,,COMPRESSION,[4],"NO COMPRESSION (0/80), AIR COMING OUT EXHAUS"
104088,,SEAL,WORN,,"FWD LWR BLACK SEAL WORN, ABOVE AIR INTAKE"
104089,,BAFFLE,CRACK,,CRACK AT FWD BAFFLE BY HEAT INLET
104090,,,ROUGH,,"DURING TAKEOFF @ CKN, ENG RAN VERY ROUGH FOR 3 SECONDS W/ FU"
104101,L,ROCKER COVERS,LEAKING,"[1, 2]",
104102,R,INTAKE GASKET,LEAKING,[3],
104103,,SEAL,LOOSE,,"ON ENGINE COWL, ABOVE L/H & R/H OIL COOLERS"
104104,R,ROCKER COVER GASKETS,LEAKING,"[1, 2, 3, 4]",
104105,,INTAKE,LEAKING,[4],
104106,,ROCKER COVER GASKET,LEAKING,[2],
104107,,ENGINE,,,MADE A SPUTTERING NOISE FOR 3 SECS
104108,,ENGINE,,,RAN CONSISTANTLY ROUGH
104109,,ENGINE,,,RAN CONSISTANTLY ROUGH
104110,,ENGINE,,,RAN CONSISTANTLY ROUGH
104121,,,FAILED,,MAG CK ON RUN UP
104122,ENGINE,,RAN,,ROUGH. 200 TO 1200 ENGINE ALM
104123,,INTAKE GASKE,LEAKING,[2],
104124,,ROCKER COVER SCREW,MISSING,[4],
104125,,SIDE BAFFLE SCREW,MISSING,[3],
104126,,INTAKES,LEAKING,"[2, 4]",
104127,ENGINE,,RAN,,ROUGH DURING RUN UP
104128,ENGINE,,RAN,,ROUGH DURING RUN UP
104129,,,NEEDS,,RUN UP FOR FINAL CHECKS BEFORE BEING SOLD
104130,,INTAKE GASKET,LEAKING,[3],
104141,R,ROCKER COVER,LEAKING,[2],
104142,R,INTAKE,LEAKS,[2],
104143,R,,COMPRESSION,[2],55 LBS (RINGS LEAKING)
104144,R,,COMPRESSION,[2],55 LBS (RINGS LEAKING)
104145,,THROTTLE,HARD,,"IDLE SEVERAL SECONDS, ENGINE"
104146,R,ENGINE BAFFLE MOUNTING SCREW,LOOSE,,
104147,,SNIFFLER VALVES,DIRTY,,
104148,,OIL RETURN LINE INTER-COOLER BAFFLING GROMMET,WORN,[3],
104149,,ROCKER COVERS,LEAKING,"[2, 4]",
104150,,PUSH ROD TUBE STAND OFF RIVET,NEEDS,[1],TO BE SQUEEZE
104161,,ROCKER COVERS,LEAKING,"[3, 4]",
104162,R,CRANKSHAFT SEAL,LEAKING,,
104163,L,INTAKE GASKETS,LEAKING,"[2, 4]",
104164,,,,,
104165,L,INTAKE,LEAKING,[3],
104166,L,ROCKER COVER,LEAKING,[1],
104167,R,INTAKES,LEAKING,"[3, 4]",
104168,,INTAKE,LEAKING,[2],
104169,,ROCKER COVER GASKET,LEAKING,[2],
104170,L,BAFFLE TIE ROD THREADS,STRIPPED,"[2, 4]",
104181,,BAFFLING,CRACK,[4],
104182,,ENGINE,OVERSPED,,
104183,,ROCKER COVERS,LEAKING,"[1, 4]",
104184,L,INTAKES,LEAKING,"[2, 4]",EVIDENCE
104185,L,OIL COOLER HOSE,,,POSITIONED TOO CLOSE TO OIL FILTE
104186,L,OIL COOLER HOSE,,,POSITIONED TOO CLOSE TO OIL FILTE
104187,,INTAKE,LEAKING,[4],
104188,R,BAFFLE PLUG,WORN,,
104189,R,ROCKER COVER GASKETS,LEAKING,"[1, 3]",
104190,,INTAKE GASKET,LEAKING,[1],
104201,,BAFFLE SEAL,NEEDS,[1],TO BE RESECURED
104202,,ENGINE CASE BOLTS,LEAKING,,SIGNS OF OIL FROM FWD AT MAIN CRAN
104203,,INTAKE,LEAKING,[2],
104204,R,INTAKE GASKET,LEAKING,[4],
104205,,BAFFLE SEAL,LOOSE,[1],
104206,,INTERCYLINDER BAFFLE,BROKEN,"[2, 4]",SAFETY WIRE BETWEEN
104207,,SNIFFLER VALVES,NEEDS,,TO BE CLEANED
104208,,BAFFLE SCREW,MISSING,[3],
104209,,INTAKE,LEAKING,[3],
104210,,OIL COOLER,DIRTY,,
104221,,FUEL INJECTOR,NEEDS,,TO BE CLEANED
104222,L,INTAKE,LEAKING,[2],HAS EVIDENCE OF
104223,L,BAFFLE,LOOSE,,
104224,,INTAKE GASKET,LEAKING,[3],
104225,,OIL COOLER,DIRTY,,
104226,R,BAFFLE SEAL,PULLED,[4],THRU ONE RIVET
104227,L,ROCKER COVER,MISSING,[1],A SCREW
104228,,INTAKE,LEAKING,[4],
104229,,INTAKE GASKET,LEAKING,[2],
104230,,BAFFLE BUTTONS,NEED,,REPLACEMENT
104241,,,ROUGHNESS,,ON FINAL. PRECAUTIONARY LANDING
104242,,BLACK SEAL,WORN,,SPOTS FOR AIR INTAKE (ENG)
104243,,INTAKE GASKET,LEAKING,[4],
104244,,INTAKE,LEAKING,[4],
104245,,CYL,COMPRESSION,[4],@ ZERO PSI
104246,,CYL,COMPRESSION,[4],@ ZERO PSI
104247,,CYL,COMPRESSION,[4],@ ZERO PSI
104248,,INTAKE GASKET,LEAKING,[2],
104249,,ROCKER COVERS,LEAKING,,ALL 4
104250,,ROCKER COVER,LEAKING,"[2, 3]",
104261,,ROCKER COVER GASKET,LEAKING,[2],
104262,,,LEAKING,[2],
104263,,ROCKER COVER GASKET,LEAKING,[2],
104264,,INTAKES,LEAKING,"[3, 4]",
104265,,BAFFLE SEAL,LOOSE,[1],
104266,,BAFFLE PLUGS,NEED,,TO BE REPLACED
104267,,INTAKE GASKET,LEAKING,[2],
104268,,RIVET,LOOSE,[1],ON BAFFLE SEAL
104269,,INTAKE,LEAKING,"[2, 4]",
104270,,GROMMET,WORN,,"ON ENGINE AFT BAFFLE, ON GROMMET HOLE FOR OIL P"
104281,,SNIFFLER VALVES,NEED,,TO BE CLEANED
104282,,BAFFLE SCREW,MISSING,,BY OIL FILLER TUBE
104283,,INTAKE,LEAKING,[4],
104284,L,INTAKE GASKET,LEAKING,[4],
104285,R,INTAKE GASKETS,LEAKING,"[3, 2]",
104286,,INTAKE TUBE GASKET,LEAKING,[3],
104287,,BAFFLE,CRACKED,[1],ON PREVIOUS REPAIR
104288,,ROCKER COVER GASKET,LEAKING,[2],
104289,,AFT BAFFLE SCREW,LOOSE,[4],
104290,,INTAKE GASKETS,LEAKING,"[2, 4, 1]",
104301,,AFT BAFFLE,CHAFING,[3],#3 DRAIN LINE
104302,,ENGINE BAFFLE PLUG,WORN,,
104303,,OIL COOLER,FUZZ,,
104304,,INTAKE GASKET,LEAKING,[2],
104305,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
104306,,,,,PILOT NOTICED WHISTLING NOISE ON RUN UP
104307,L,INTAKE GASKET,LEAKING,[2],
104308,R,MANIFOLD PRESSURE FITTING,LOOSE,,
104309,R,INTAKE GASKETS,LEAKING,"[3, 2]",
104310,,ROCKER COVERS,LEAK,"[1, 3]",
104321,R,SEAL,WORN,,"ABOVE VACUUM PUMP, R/H SIDE"
104322,,BAFFLE,BROKEN,,SUPPORT
104323,,SCREW,MISSING,[4],FOR ROCKER COVER/BAFFLE
104324,R,GASKET,LEAKING,[3],INTAKE
104325,L,GASKET,LEAKING,[1],ROCKER BOX COVER
104326,L,GASKETS,LEAKING,"[3, 2]",INTAKE
104327,R,GASKETS,LEAKING,"[2, 3]",ROCKER BOX COVER
104328,R,BAFFLE SEALS,LOOSE,,
104329,,,OVERSPEED,,RPM
104330,,GASKET,LEAKING,[2],SIGNS OF
104341,,BAFFLE,CRACKED,[4],
104342,,SEAL,WORN,,SPOTS
104343,R,BOLT,MISSING,[1],
104344,L,GASKETS,LEAKING,"[2, 3]",
104345,L,GASKETS,LEAKING,"[1, 2, 4]",
104346,R,COVERS,LEAKING,"[2, 4]",
104347,R,GASKETS,LEAKING,"[2, 3]",
104348,L,SEALS,LOOSE,,
104349,,TIE RODS,NEED,,TO BE REPLACED
104350,,SEAL,NEEDS,[1],TO BE SECURED
104361,,INTAKE GASKETS,LEAKING,"[2, 4]",
104362,R,,COMPRESSION,[4],LOW (30 LBS)
104363,R,INTAKES,LEAKING,"[3, 4]",
104364,R,,COMPRESSION,[4],LOW (30 LBS)
104365,R,,COMPRESSION,[4],LOW (30 LBS)
104366,,BAFFLE PLUG,MISSING,[4],
104367,,INTAKE GASKET,LEAKING,[1],
104368,,BAFFLE WIRE,CHAFING,[4],#4 OIL RETURN TUBE
104369,,,COMPRESSION,[4],"LOW, LEAKING THROUGH EXHAUST VALVE (2"
104370,,,COMPRESSION,[4],"LOW, LEAKING THROUGH EXHAUST VALVE (2"
104381,,BACKBONE,LEAKS,,AT BOLT IN MIDDLE
104382,,INTAKE GASKETS,LEAKING,"[1, 2, 4]",
104383,R,BAFFLE PLUG,REQUIRES,,REPLACEMENT
104384,,INTAKE GASKETS,LEAKING,"[3, 4]",
104385,,BAFFLE PLUGS,NEED,,TO BE REPLACED
104386,,CYL INTAKE,LEAKS,[2],
104387,R,SCREW,MISSING,,ON R/H ENG BAFFLING
104388,,INTAKE GASKET,LEAKING,[2],
104389,L,INTAKES,LEAKING,"[2, 4]",
104390,L,,WON'T START,,
104401,R,INTAKE GASKETS,LEAKING,"[2, 4]",
104402,,INTAKE,LEAKING,[2],
104403,,INTAKE,LEAKING,[2],
104404,,INTAKE GASKET,LEAKING,[4],
104405,,ENGINE,ROUGHNESS,,AT FULL THROTTLE
104406,R,INTAKE,LEAKING,[3],
104407,L,INTAKE,LEAKING,[2],
104408,,ROCKER COVER GASKET,LEAKING,[4],
104409,,INTAKE GASKET,LEAKING,[1],
104410,,ROCKER COVER GASKET,LEAKING,[1],
104421,,,NEEDS,[3],TO BE REPLACED
104422,,,NEEDS,[4],TO BE REPLACED
104423,,INTAKE GASKET,LEAKING,[2],
104424,,POP RIVETS,LOOSE,[4],"ON BAFFLE, AFT OF #4 CYL"
104425,,ENGINE BAFFLE PLUGS (TABS),BROKEN,,
104426,L,INTAKES,LEAKING,"[2, 3, 4]",
104427,R,INTAKES,LEAKING,"[1, 2, 3, 4]",
104428,R,INTAKE,LEAKING,[2],
104429,L,INTAKES,LEAKING,"[3, 4]",
104430,,OIL COOLER,NEEDS,,CLEANING
104441,R,INTAKE GASKETS,LEAK,"[4, 3]",
104442,L,INTAKE,LEAKING,[2],
104443,L,INTAKE GASKET,LEAKING,[4],
104444,R,INTAKE GASKET,LEAKING,[4],
104445,R,INTAKE GASKET,LEAKING,[3],
104446,R,ROCKER COVER GASKET,LEAKING,[1],
104447,L,ROCKER COVER,LEAKING,[3],
104448,L,INTAKES,LEAKING,"[2, 3]",
104449,L,ROCKER COVER DRAIN HOSE CLAMPS,LEAKING,,
104450,R,ROCKER COVER,LEAKING,[3],
104461,,ROCKER DRAIN LINES,LEAKING,,AT HOSE CLAMPS
104462,,BAFFLE WIRE,NOT CONNECTED,"[1, 3]",
104463,R,INTAKE GASKET,LEAKING,[3],
104464,L,INTAKE GASKET,LEAKING,[3],
104465,,ROCKER COVER,LEAKING,[4],
104466,,OIL RETURN LINES,LEAKING,"[1, 2, 4]",
104467,R,ENGINE BAFFLE SCREW,MISSING,,REAR
104468,,ROCKER COVER GASKET,LEAKING,[2],
104469,L,UPPER BAFFLE,CRACK,,
104470,,ROCKER COVER,LEAKING,[4],
104481,,ROCKER COVERS,LEAKING,"[1, 3]",
104482,,INTAKE GASKET,LEAKING,"[2, 4]",EVIDENCE
104483,,,FAILED,[2],"@ .031"""
104484,,,FAILED,[3],"@ .032"""
104485,,,FAILED,[4],"@ .033"""
104486,,,FAILED,[4],"@ .033"""
104487,,VALVE GUIDE,FAILED,[1],"@ .035"""
104488,,,FAILED,[2],"@ .031"""
104489,,,FAILED,[2],"@ .031"""
104490,,,FAILED,[3],"@ .032"""
104501,,STARTER,FOD,,
104502,,BAFFLING,CRACKED,[3],
104503,,BAFFLING,NOT,"[2, 4]",CONNECTED
104504,,SNIFFLER VALVES,DIRTY,,
104505,L,BAFFLE PLUG,MISSING,,
104506,,INLET SCREEN,NEEDS,,TO BE CLEANED
104507,R,INTAKE GASKET,LEAKING,[4],
104508,L,ENGINE BAFFLE,CRACKED,,AT OIL COOLER
104509,R,ENGINE BAFFLE,CRACKED,,AT OIL COOLER
104510,,PROP,OVERSPEED,,2770 FOR 3+ SECONDS
104521,,BAFFLE,CRACKED,[1],
104522,R,GASKET,LEAKING,[3],
104523,L,GASKETS,LEAKING,"[3, 4]",
104524,,INTAKES,LEAKING,,
104525,,GASKET,LEAKING,[2],
104526,R,INTAKE,LEAKING,"[2, 3]",
104527,R,GASKET,LEAKS,[3],
104528,R,SEAL,UNSECURED,[2],
104529,L,GASKETS,LEAKING,"[2, 3, 4]",
104530,R,GASKETS,LEAKING,"[2, 3]",
104541,R,INTAKES,LEAKING,"[3, 4]",
104542,L,1ST STAGE COMP BLADE,NICKED,,
104543,,BREATHER TUBE,BLOCKED,,
104544,L,,COULD NOT START,,
104545,,ENGINE,QUIT,,"WHEN LEANING OUT ENGINE, ENGINE WOULD QUIT & DIE"
104546,,START ASSIST,NEEDED,,
104547,,INTAKE GASKET,LEAKING,[3],
104548,,INTAKE,LEAKING,[1],
104549,,ROCKER GASKET,LEAKING,[3],
104550,,INTAKE,LEAKING,[2],
104561,,INTAKE,LEAKING,[4],
104562,R,INTAKE GASKET,LEAKING,[3],
104563,R,ROCKER COVER GASKET,LEAKING,[1],
104564,L,INTAKES,LEAKING,"[2, 3, 4]",
104565,,BAFFLE TIE RODS,BROKEN,[2],
104566,,EXHAUST VALVE,FAILED,[1],"(EX CLEARANCE .033"")"
104567,,EXHAUST VALVE,FAILED,[2],"(EX CLEARNACE .035"")"
104568,,EXHAUST VALVE,FAILED,[3],"(EX CLEARNACE .034"")"
104569,,EXHAUST VALVE,FAILED,[2],"(EX CLEARNACE .035"")"
104570,,EXHAUST VALVE,FAILED,[4],"(EX CLEARNACE .033"")"
104581,,INTAKE TUBE GASKET,LEAKING,[2],
104582,,LOWER INTAKE CLAMP,LOOSE,[2],
104583,,INTAKE,LEAKING,[4],
104584,,BAFFLE,MISSING,[3],ON BACK OF
104585,,INTAKE TUBES,OIL,"[2, 4]",FOUND NEAR
104586,R,BAFFLE PLUG,NEEDS,,TO BE REPLACED
104587,,INTAKE TUBE GASKET,LEAKING,[3],
104588,,INTAKE,LEAKING,[2],
104589,,ENGINE,DIRTY,,
104590,,CASE HALVES,SEEPING,,OIL FROM TOP OF
104601,,INTAKE GASKET,LEAKING,[1],
104602,,INTAKE GASKET,LEAKING,[4],
104603,,,HARD,,LANDING REPORTED BY TOWER
104604,L,MAG,PULLED,,LOWER STUD OUT FROM CASE
104605,,UPPER EXHAUST SHROUD,ALIGN,,DOES NOT W/ LOWER SHROUD
104606,,INTAKE TUBE GASKET,LEAKING,[2],
104607,,INTAKE GASKET,LEAKING,[2],
104608,,ROCKER GASKET,LEAKING,[2],
104609,R,ENGINE BAFFLE BOLT,NEEDS,,TO BE SAFETIED
104610,,FRONT ENG SEAL,WORN,,SPOTS (BLACK) ABOVE AIR INTAKE
104621,,CRANKSHAFT,GOUGED,,BEHIND CRANKSHAFT
104622,,CRANKSHAFT,GOUGED,,BEHIND CRANKSHAFT
104623,,CRANKSHAFT,GOUGED,,BEHIND CRANKSHAFT
104624,,CRANKSHAFT,GOUGED,,BEHIND CRANKSHAFT
104625,,CRANKSHAFT,GOUGED,,BEHIND CRANKSHAFT
104626,,CRANKSHAFT,GOUGED,,BEHIND CRANKSHAFT
104627,,CRANKSHAFT,GOUGED,,BEHIND CRANKSHAFT
104628,,INTAKES,LEAKING,"[2, 3]",
104629,,INTAKE,LEAKING,[4],
104630,R,,NO COMPRESSION,[3],
104641,R,INTAKES,LEAKING,"[2, 3, 4]",
104642,,ENGINE BAFFLE PLUGS,WORN,,
104643,,INTAKES,LEAKING,"[2, 4]",
104644,,INTAKE GASKET,LEAKING,[4],
104645,,ROCKER COVER GASKET,LEAKING,[2],
104646,,ROCKER COVERS,LEAKING,,
104647,,,,,
104648,,,,,
104649,,,,,
104650,,INTAKE GASKETS,LEAKING,"[2, 4]",
104661,,,,,ON START; HEARD A CLICK AS MAGS TRIED TO TURN OVER
104662,,SNIFFLER VALVES,NEED,,TO BE CLEANED
104663,,INTAKE GASKETS,LEAKING,"[2, 4]",
104664,R,ENGINE BAFFLE COVER CAM LOCK,NEEDS,,TO BE FIXED
104665,R,INTAKE,LEAKS,[4],
104666,R,NLG DOWN LOCK AFT TRUNNION BOLT,LOOSE,,
104667,L,INTAKES,LEAKING,"[2, 3, 4]",
104668,,SNIFFLER VALVES,DIRTY,,
104669,R,INTAKE,LEAKING,[3],
104670,L,INTAKES,LEAKING,"[2, 3, 4]",
104681,R,LIFT BOLT,LEAK,,OIL
104682,,MIXTURE,NEED,,TO BE RESET
104683,,INTAKE O-RING,UNSEATED,[2],
104684,,INTAKE,LEAKING,[4],
104685,,BAFFLE PLUGS,DAMAGED,,BOTH
104686,,INTAKE GASKET,LEAKING,[3],
104687,,INTAKE TUBE GASKETS,LEAKING,"[1, 2, 3]",
104688,,BLACK SEAL,WORN,,AT INTAKE
104689,,EXHAUST VALVE,FAILED,[1],
104690,,EXHAUST VALVE,FAILED,[4],
104701,L,,COMPRESSION,[2],LOW
104702,L,,COMPRESSION,[2],LOW
104703,L,,COMPRESSION,[2],LOW
104704,L,,COMPRESSION,[2],LOW
104705,,INTAKE,LEAKING,[2],
104706,,INTAKE GASKETS,LEAKING,"[2, 3, 4]",
104707,,SCREW,LOOSE,,FOR ENG BAFFLE BEHIND OIL DIPSTICK TUBE
104708,L,INTAKE,LEAKING,[2],
104709,R,INTAKES,LEAKING,"[3, 4]",
104710,,BAFFLE,MISSING,[2],SCREW
104721,,,NEEDS,[3],TO BE CHANGED (FAILED )
104722,,,NEEDS,[4],TO BE CHANGED (FAILED )
104723,,,NEEDS,[1],TO BE CHANGED (FAILED )
104724,,,NEEDS,[1],TO BE CHANGED (FAILED )
104725,,,NEEDS,[2],TO BE CHANGED (FAILED )
104726,,,NEEDS,[3],TO BE CHANGED (FAILED )
104727,,,NEEDS,[3],TO BE CHANGED (FAILED )
104728,,,NEEDS,[4],TO BE CHANGED (FAILED )
104729,R,SCREW,LOOSE,,FOR BAFFLE BY DIPSTICK
104730,,BAFFLE SEAL,WORN,,BY ENG INTAKE
104741,,INTAKE TUBE,NEEDS,,TO BE REPLACED
104742,R,ENGINE BAFFLE DEFLECTOR,CRACKED,,
104743,,ENGINE,NEEDS,,TO BE REMOVED FOR METAL FOUND IN OIL
104744,,ENGINE,NEEDS,,TO BE REMOVED FOR METAL FOUND IN OIL
104745,,ENGINE,NEEDS,,TO BE REMOVED FOR METAL FOUND IN OIL
104746,,ENGINE,NEEDS,,TO BE REMOVED FOR METAL FOUND IN OIL
104747,,ENGINE,NEEDS,,TO BE REMOVED FOR METAL FOUND IN OIL
104748,,ENGINE,NEEDS,,TO BE REMOVED FOR METAL FOUND IN OIL
104749,,ENGINE,NEEDS,,TO BE REMOVED FOR METAL FOUND IN OIL
104750,,ENGINE,NEEDS,,TO BE REMOVED FOR METAL FOUND IN OIL
104761,,INTAKE GASKETS,LEAKING,"[1, 3]",
104762,,INTAKE GASKETS,LEAKING,"[2, 3]",
104763,L,FWD ENG SEAL,NEEDS,,RIVET
104764,,INTAKE GASKET,LEAKING,[4],
104765,,FWD BLACK BAFFLE SEAL,LOOSE,,R/H LWR SIDE
104766,,INTAKE TUBE GASKET,LEAKING,[2],
104767,,INTAKE,LEAKING,[4],
104768,,CYLINDER,COMPRESSION,[4],BELOW 40 PSI. LEAKING PAST EXHAUST
104769,,CYLINDER,COMPRESSION,[4],BELOW 40 PSI. LEAKING PAST EXHAUST
104770,,CYLINDER,COMPRESSION,[4],BELOW 40 PSI. LEAKING PAST EXHAUST
104781,,INTAKE TUBE GASKET,LEAKING,[3],
104782,,BLACK SEAL,WEARING,,AGAINST ENG INTAKE FILTER
104783,R,INTAKE,LEAKING,[3],
104784,,BLACK SEAL,NEEDS,,FOR FWD BAFFLE RTV
104785,,SCREW,LOOSE,,"FOR BAFFLE, BEHIND OIL DIPSTICK TUBE"
104786,,INTAKES,LEAK,"[1, 3]",
104787,,INTAKE GASKETS,LEAKING,"[1, 2]",
104788,,ROCKER COVER GASKET,LEAKING,[2],
104789,,ROCKER COVER,LEAKING,[2],
